post_title,town_name,postal_code,council_code,council_name,region_code,region_name
"Bavelse, 4171 Glumsø",Bavelse,4171,0370,Næstved,1085,"Region Sjælland"
"Engelstofte, 4171 Glumsø",Engelstofte,4171,0370,Næstved,1085,"Region Sjælland"
"Kongshøj Gamle Mølle, 5871 Frørup","Kongshøj Gamle Mølle",5871,0450,Nyborg,1083,"Region Syddanmark"
"Holsmose, 5800 Nyborg",Holsmose,5800,0450,Nyborg,1083,"Region Syddanmark"
"Villumstrup, 5853 Ørbæk",Villumstrup,5853,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Nordenhuse, 5800 Nyborg",Nordenhuse,5800,0450,Nyborg,1083,"Region Syddanmark"
"Kaliffenlund, 5540 Ullerslev",Kaliffenlund,5540,0440,Kerteminde,1083,"Region Syddanmark"
"Bynkel, 5800 Nyborg",Bynkel,5800,0450,Nyborg,1083,"Region Syddanmark"
"Kullerup, 5853 Ørbæk",Kullerup,5853,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Ny Skovbøl, 6200 Aabenraa","Ny Skovbøl",6200,0580,Aabenraa,1083,"Region Syddanmark"
"Regstrup, 5800 Nyborg",Regstrup,5800,0450,Nyborg,1083,"Region Syddanmark"
"Ravnholt, 5853 Ørbæk",Ravnholt,5853,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Årslev, 6230 Rødekro",Årslev,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Lunderup Mark, 6230 Rødekro","Lunderup Mark",6230,0580,Aabenraa,1083,"Region Syddanmark"
"Hovsl. Skov, 6230 Rødekro","Hovsl. Skov",6230,0580,Aabenraa,1083,"Region Syddanmark"
"Nørreholm, 6360 Tinglev",Nørreholm,6360,0580,Aabenraa,1083,"Region Syddanmark"
"Perbøl, 6392 Bolderslev",Perbøl,6392,0580,Aabenraa,1083,"Region Syddanmark"
"Hydevad, 6230 Rødekro",Hydevad,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Fårhus, 6330 Padborg",Fårhus,6330,0580,Aabenraa,1083,"Region Syddanmark"
"Tågholm, 6230 Rødekro",Tågholm,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Lovtrup Mark, 6360 Tinglev","Lovtrup Mark",6360,0580,Aabenraa,1083,"Region Syddanmark"
"Lunderup, 6230 Rødekro",Lunderup,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Vennelyst, 6200 Aabenraa",Vennelyst,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Kelstrupskov, 6340 Kruså",Kelstrupskov,6340,0580,Aabenraa,1083,"Region Syddanmark"
"Stubbæk Mark, 6200 Aabenraa","Stubbæk Mark",6200,0580,Aabenraa,1083,"Region Syddanmark"
"Nørby, 6200 Aabenraa",Nørby,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Stentoft, 6200 Aabenraa",Stentoft,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Rise, 6230 Rødekro",Rise,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Skovbøl, 6200 Aabenraa",Skovbøl,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Hovslund St, 6230 Rødekro","Hovslund St",6230,0580,Aabenraa,1083,"Region Syddanmark"
"Horsbyg, 6230 Rødekro",Horsbyg,6230,0580,Aabenraa,1083,"Region Syddanmark"
"Keldbjerg, 6340 Kruså",Keldbjerg,6340,0580,Aabenraa,1083,"Region Syddanmark"
"Sofiedal, 6330 Padborg",Sofiedal,6330,0580,Aabenraa,1083,"Region Syddanmark"
"Sofiedal, 6360 Tinglev",Sofiedal,6360,0580,Aabenraa,1083,"Region Syddanmark"
"Grøngrøft, 6200 Aabenraa",Grøngrøft,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Jyndevad Mk, 6360 Tinglev","Jyndevad Mk",6360,0580,Aabenraa,1083,"Region Syddanmark"
"Gram, 8660 Skanderborg",Gram,8660,0615,Horsens,1082,"Region Midtjylland"
"Burkal, 6372 Bylderup-Bov",Burkal,6372,0580,Aabenraa,1083,"Region Syddanmark"
"Tråsbøl, 6200 Aabenraa",Tråsbøl,6200,0580,Aabenraa,1083,"Region Syddanmark"
"Skanderborg By, 8660 Skanderborg","Skanderborg By",8660,0615,Horsens,1082,"Region Midtjylland"
"Skårup, 8660 Skanderborg",Skårup,8660,0615,Horsens,1082,"Region Midtjylland"
"Hf Ryhaven, 8660 Skanderborg","Hf Ryhaven",8660,0615,Horsens,1082,"Region Midtjylland"
"Fregerslev, 8362 Hørning",Fregerslev,8362,0746,Skanderborg,1082,"Region Midtjylland"
"Skjørring, 8464 Galten",Skjørring,8464,0746,Skanderborg,1082,"Region Midtjylland"
"Skjørring, 8472 Sporup",Skjørring,8472,0710,Favrskov,1082,"Region Midtjylland"
"Virring, 8660 Skanderborg",Virring,8660,0615,Horsens,1082,"Region Midtjylland"
"Bjertrup, 8362 Hørning",Bjertrup,8362,0746,Skanderborg,1082,"Region Midtjylland"
"Nørre Vissing, 8660 Skanderborg","Nørre Vissing",8660,0615,Horsens,1082,"Region Midtjylland"
"Forlev, 8660 Skanderborg",Forlev,8660,0615,Horsens,1082,"Region Midtjylland"
"Svejstrup, 8660 Skanderborg",Svejstrup,8660,0615,Horsens,1082,"Region Midtjylland"
"Svejstrup, 8680 Ry",Svejstrup,8680,0615,Horsens,1082,"Region Midtjylland"
"Dørup, 8362 Hørning",Dørup,8362,0746,Skanderborg,1082,"Region Midtjylland"
"Almtoft, 8620 Kjellerup",Almtoft,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Stenbrogård, 8653 Them",Stenbrogård,8653,0740,Silkeborg,1082,"Region Midtjylland"
"Hindbjerg, 8620 Kjellerup",Hindbjerg,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Rotterdam, 8620 Kjellerup",Rotterdam,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Sorring, 8641 Sorring",Sorring,8641,0710,Favrskov,1082,"Region Midtjylland"
"Vinderslev, 8620 Kjellerup",Vinderslev,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Glarbo, 8653 Them",Glarbo,8653,0740,Silkeborg,1082,"Region Midtjylland"
"Glarbo, 8680 Ry",Glarbo,8680,0615,Horsens,1082,"Region Midtjylland"
"Asklev, 8653 Them",Asklev,8653,0740,Silkeborg,1082,"Region Midtjylland"
"Skovhus, 8620 Kjellerup",Skovhus,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Illerhuse, 8643 Ans By",Illerhuse,8643,0740,Silkeborg,1082,"Region Midtjylland"
"Frausing, 8620 Kjellerup",Frausing,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Frausing, 8632 Lemming",Frausing,8632,0740,Silkeborg,1082,"Region Midtjylland"
"Frausing, 8643 Ans By",Frausing,8643,0740,Silkeborg,1082,"Region Midtjylland"
"Truust, 8643 Ans By",Truust,8643,0740,Silkeborg,1082,"Region Midtjylland"
"Truust, 8882 Fårvang",Truust,8882,0710,Favrskov,1082,"Region Midtjylland"
"Naderup, 8643 Ans By",Naderup,8643,0740,Silkeborg,1082,"Region Midtjylland"
"Ø Vandet, 8840 Rødkærsbro","Ø Vandet",8840,0740,Silkeborg,1082,"Region Midtjylland"
"Træholt, 8840 Rødkærsbro",Træholt,8840,0740,Silkeborg,1082,"Region Midtjylland"
"Endrup, 3480 Fredensborg",Endrup,3480,0210,Fredensborg,1084,"Region Hovedstaden"
"Fredtofte, 2980 Kokkedal",Fredtofte,2980,0210,Fredensborg,1084,"Region Hovedstaden"
"Asminderød, 3480 Fredensborg",Asminderød,3480,0210,Fredensborg,1084,"Region Hovedstaden"
"Kokkedal, 2980 Kokkedal",Kokkedal,2980,0210,Fredensborg,1084,"Region Hovedstaden"
"Skorup, 8882 Fårvang",Skorup,8882,0710,Favrskov,1082,"Region Midtjylland"
"Vium, 8620 Kjellerup",Vium,8620,0740,Silkeborg,1082,"Region Midtjylland"
"Gelsted Mark, 5591 Gelsted","Gelsted Mark",5591,0410,Middelfart,1083,"Region Syddanmark"
"Ejby Krog, 5592 Ejby","Ejby Krog",5592,0410,Middelfart,1083,"Region Syddanmark"
"Røjle, 5500 Middelfart",Røjle,5500,0410,Middelfart,1083,"Region Syddanmark"
"Brenderup St, 5464 Brenderup Fyn","Brenderup St",5464,0410,Middelfart,1083,"Region Syddanmark"
"Gunderød, 2970 Hørsholm",Gunderød,2970,0201,Allerød,1084,"Region Hovedstaden"
"Voldby, 5500 Middelfart",Voldby,5500,0410,Middelfart,1083,"Region Syddanmark"
"Bro Mark, 5464 Brenderup Fyn","Bro Mark",5464,0410,Middelfart,1083,"Region Syddanmark"
"Berlin, 5463 Harndrup",Berlin,5463,0410,Middelfart,1083,"Region Syddanmark"
"Fluebjerg, 5592 Ejby",Fluebjerg,5592,0410,Middelfart,1083,"Region Syddanmark"
"Strib, 5500 Middelfart",Strib,5500,0410,Middelfart,1083,"Region Syddanmark"
"Staurby, 5500 Middelfart",Staurby,5500,0410,Middelfart,1083,"Region Syddanmark"
"Blanke, 5466 Asperup",Blanke,5466,0410,Middelfart,1083,"Region Syddanmark"
"Vejrup, 5464 Brenderup Fyn",Vejrup,5464,0410,Middelfart,1083,"Region Syddanmark"
"Røjle Tårup, 5500 Middelfart","Røjle Tårup",5500,0410,Middelfart,1083,"Region Syddanmark"
"Gl Brenderup, 5464 Brenderup Fyn","Gl Brenderup",5464,0410,Middelfart,1083,"Region Syddanmark"
"Kærbyholm, 5466 Asperup",Kærbyholm,5466,0410,Middelfart,1083,"Region Syddanmark"
"Kærbyholm, 5580 Nørre Aaby",Kærbyholm,5580,0410,Middelfart,1083,"Region Syddanmark"
"Smedsholm, 5592 Ejby",Smedsholm,5592,0410,Middelfart,1083,"Region Syddanmark"
"Gl. Eby, 5592 Ejby","Gl. Eby",5592,0410,Middelfart,1083,"Region Syddanmark"
"Viby, 5580 Nørre Aaby",Viby,5580,0410,Middelfart,1083,"Region Syddanmark"
"Røjleskov, 5500 Middelfart",Røjleskov,5500,0410,Middelfart,1083,"Region Syddanmark"
"Skovshøjrup, 5464 Brenderup Fyn",Skovshøjrup,5464,0410,Middelfart,1083,"Region Syddanmark"
"Aulby, 5500 Middelfart",Aulby,5500,0410,Middelfart,1083,"Region Syddanmark"
"Fyllested, 5464 Brenderup Fyn",Fyllested,5464,0410,Middelfart,1083,"Region Syddanmark"
"Baaring Skov, 5466 Asperup","Baaring Skov",5466,0410,Middelfart,1083,"Region Syddanmark"
"Svenstrup, 5500 Middelfart",Svenstrup,5500,0410,Middelfart,1083,"Region Syddanmark"
"Vejlbyskov, 5500 Middelfart",Vejlbyskov,5500,0410,Middelfart,1083,"Region Syddanmark"
"Bredning, 5592 Ejby",Bredning,5592,0410,Middelfart,1083,"Region Syddanmark"
"Fønsskov, 5580 Nørre Aaby",Fønsskov,5580,0410,Middelfart,1083,"Region Syddanmark"
"Håre, 5591 Gelsted",Håre,5591,0410,Middelfart,1083,"Region Syddanmark"
"Håre, 5592 Ejby",Håre,5592,0410,Middelfart,1083,"Region Syddanmark"
"Ronæsskov, 5580 Nørre Aaby",Ronæsskov,5580,0410,Middelfart,1083,"Region Syddanmark"
"Fjelsted, 5463 Harndrup",Fjelsted,5463,0410,Middelfart,1083,"Region Syddanmark"
"Fjelsted, 5592 Ejby",Fjelsted,5592,0410,Middelfart,1083,"Region Syddanmark"
"Uglev, 7790 Thyholm",Uglev,7790,0671,Struer,1082,"Region Midtjylland"
"Baaring Mark, 5466 Asperup","Baaring Mark",5466,0410,Middelfart,1083,"Region Syddanmark"
"Føns, 5580 Nørre Aaby",Føns,5580,0410,Middelfart,1083,"Region Syddanmark"
"True Mark, 8381 Tilst","True Mark",8381,0751,Aarhus,1082,"Region Midtjylland"
"Årslev, 8220 Brabrand",Årslev,8220,0751,Aarhus,1082,"Region Midtjylland"
"Glerup, 9631 Gedsted",Glerup,9631,0791,Viborg,1082,"Region Midtjylland"
"Brogård, 7330 Brande",Brogård,7330,0630,Vejle,1083,"Region Syddanmark"
"Hinnedrup, 8340 Malling",Hinnedrup,8340,0727,Odder,1082,"Region Midtjylland"
"Pederstrup, 8300 Odder",Pederstrup,8300,0727,Odder,1082,"Region Midtjylland"
"Pederstrup, 8340 Malling",Pederstrup,8340,0727,Odder,1082,"Region Midtjylland"
"Mjallerup, 9670 Løgstør",Mjallerup,9670,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Sjørup, 9640 Farsø",Sjørup,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Tarp, 7330 Brande",Tarp,7330,0630,Vejle,1083,"Region Syddanmark"
"Kragsig, 7330 Brande",Kragsig,7330,0630,Vejle,1083,"Region Syddanmark"
"Leret, 8766 Nørre Snede",Leret,8766,0756,Ikast-Brande,1082,"Region Midtjylland"
"Thorlund, 7361 Ejstrupholm",Thorlund,7361,0630,Vejle,1083,"Region Syddanmark"
"Vannerup, 9640 Farsø",Vannerup,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Skovbakker, 9640 Farsø",Skovbakker,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Sandvad, 8766 Nørre Snede",Sandvad,8766,0756,Ikast-Brande,1082,"Region Midtjylland"
"Gludsted, 7361 Ejstrupholm",Gludsted,7361,0630,Vejle,1083,"Region Syddanmark"
"Gludsted, 7362 Hampen",Gludsted,7362,0740,Silkeborg,1082,"Region Midtjylland"
"Klotrup, 9620 Aalestrup",Klotrup,9620,0791,Viborg,1082,"Region Midtjylland"
"Klotrup, 9631 Gedsted",Klotrup,9631,0791,Viborg,1082,"Region Midtjylland"
"Ibsgård, 8766 Nørre Snede",Ibsgård,8766,0756,Ikast-Brande,1082,"Region Midtjylland"
"Østrup, 9600 Aars",Østrup,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Pårup, 7442 Engesvang",Pårup,7442,0740,Silkeborg,1082,"Region Midtjylland"
"Florits, 8765 Klovborg",Florits,8765,0615,Horsens,1082,"Region Midtjylland"
"Trige, 8520 Lystrup",Trige,8520,0751,Aarhus,1082,"Region Midtjylland"
"Gatten, 9600 Aars",Gatten,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Gatten, 9640 Farsø",Gatten,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Gatten, 9670 Løgstør",Gatten,9670,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Eldal, 8210 Aarhus V",Eldal,8210,0751,Aarhus,1082,"Region Midtjylland"
"Brabr.Stien, 8260 Viby J",Brabr.Stien,8260,0751,Aarhus,1082,"Region Midtjylland"
"V Hornum, 9640 Farsø","V Hornum",9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Fandrup, 9640 Farsø",Fandrup,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Hedegård, 7361 Ejstrupholm",Hedegård,7361,0630,Vejle,1083,"Region Syddanmark"
"True, 8220 Brabrand",True,8220,0751,Aarhus,1082,"Region Midtjylland"
"True, 8381 Tilst",True,8381,0751,Aarhus,1082,"Region Midtjylland"
"Gundestrup, 9600 Aars",Gundestrup,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Flejsborg, 9640 Farsø",Flejsborg,9640,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Flejsborg, 9670 Løgstør",Flejsborg,9670,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Vognsild, 9600 Aars",Vognsild,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Vemmedrup, 4632 Bjæverskov",Vemmedrup,4632,0259,Køge,1085,"Region Sjælland"
"Ravnholt, 8310 Tranbjerg J",Ravnholt,8310,0751,Aarhus,1082,"Region Midtjylland"
"Astrup, 9541 Suldrup",Astrup,9541,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Astrup, 9600 Aars",Astrup,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Regnemark, 4140 Borup",Regnemark,4140,0259,Køge,1085,"Region Sjælland"
"Hastrup, 4600 Køge",Hastrup,4600,0259,Køge,1085,"Region Sjælland"
"Aggersund, 9670 Løgstør",Aggersund,9670,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Filadelfia, 4293 Dianalund",Filadelfia,4293,0326,Kalundborg,1085,"Region Sjælland"
"Troelstrup, 9600 Aars",Troelstrup,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Døjringe, 4180 Sorø",Døjringe,4180,0329,Ringsted,1085,"Region Sjælland"
"Østermarken, 4180 Sorø",Østermarken,4180,0329,Ringsted,1085,"Region Sjælland"
"Lynge, 4180 Sorø",Lynge,4180,0329,Ringsted,1085,"Region Sjælland"
"Vollerslev, 4100 Ringsted",Vollerslev,4100,0259,Køge,1085,"Region Sjælland"
"Vollerslev, 4632 Bjæverskov",Vollerslev,4632,0259,Køge,1085,"Region Sjælland"
"Lammestrup, 4140 Borup",Lammestrup,4140,0259,Køge,1085,"Region Sjælland"
"Slemstrup, 9600 Aars",Slemstrup,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Katby, 9600 Aars",Katby,9600,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Flinterup, 4180 Sorø",Flinterup,4180,0329,Ringsted,1085,"Region Sjælland"
"Osted, 4320 Lejre",Osted,4320,0259,Køge,1085,"Region Sjælland"
"Hedenst Skov, 8721 Daugård","Hedenst Skov",8721,0630,Vejle,1083,"Region Syddanmark"
"Hedenst Skov, 8722 Hedensted","Hedenst Skov",8722,0766,Hedensted,1082,"Region Midtjylland"
"Lindved, 7130 Juelsminde",Lindved,7130,0766,Hedensted,1082,"Region Midtjylland"
"Lindved, 8783 Hornsyld",Lindved,8783,0615,Horsens,1082,"Region Midtjylland"
"Grund, 7140 Stouby",Grund,7140,0766,Hedensted,1082,"Region Midtjylland"
"Linde, 7600 Struer",Linde,7600,0661,Holstebro,1082,"Region Midtjylland"
"Nøbbet, 4913 Horslunde",Nøbbet,4913,0360,Lolland,1085,"Region Sjælland"
"Hillestolpe, 4960 Holeby",Hillestolpe,4960,0360,Lolland,1085,"Region Sjælland"
"Ll Løjtofte, 4900 Nakskov","Ll Løjtofte",4900,0360,Lolland,1085,"Region Sjælland"
"St Løjtofte, 4900 Nakskov","St Løjtofte",4900,0360,Lolland,1085,"Region Sjælland"
"Hummingen, 4983 Dannemare",Hummingen,4983,0360,Lolland,1085,"Region Sjælland"
"Hvirring, 8762 Flemming",Hvirring,8762,0615,Horsens,1082,"Region Midtjylland"
"As Vig, 7130 Juelsminde","As Vig",7130,0766,Hedensted,1082,"Region Midtjylland"
"Møgelkær, 7130 Juelsminde",Møgelkær,7130,0766,Hedensted,1082,"Region Midtjylland"
"Søholt, 4894 Øster Ulslev",Søholt,4894,0360,Lolland,1085,"Region Sjælland"
"Søholt, 4930 Maribo",Søholt,4930,0360,Lolland,1085,"Region Sjælland"
"Hjarnø, 7130 Juelsminde",Hjarnø,7130,0766,Hedensted,1082,"Region Midtjylland"
"Venø, 7600 Struer",Venø,7600,0661,Holstebro,1082,"Region Midtjylland"
"Jegindø, 7790 Thyholm",Jegindø,7790,0671,Struer,1082,"Region Midtjylland"
"Utterslev, 4913 Horslunde",Utterslev,4913,0360,Lolland,1085,"Region Sjælland"
"Kalbæk, 7171 Uldum",Kalbæk,7171,0766,Hedensted,1082,"Region Midtjylland"
"Boestofte, 4660 Store Heddinge",Boestofte,4660,0336,Stevns,1085,"Region Sjælland"
"Boestofte, 4673 Rødvig Stevns",Boestofte,4673,0336,Stevns,1085,"Region Sjælland"
"Varpelev, 4652 Hårlev",Varpelev,4652,0320,Faxe,1085,"Region Sjælland"
"Hornsyld, 8783 Hornsyld",Hornsyld,8783,0615,Horsens,1082,"Region Midtjylland"
"Kirkholm, 7130 Juelsminde",Kirkholm,7130,0766,Hedensted,1082,"Region Midtjylland"
"Sønderby, 7130 Juelsminde",Sønderby,7130,0766,Hedensted,1082,"Region Midtjylland"
"Lille Heddinge, 4673 Rødvig Stevns","Lille Heddinge",4673,0336,Stevns,1085,"Region Sjælland"
"Stourup, 7130 Juelsminde",Stourup,7130,0766,Hedensted,1082,"Region Midtjylland"
"Lystrup, 4652 Hårlev",Lystrup,4652,0320,Faxe,1085,"Region Sjælland"
"Skørpinge, 4673 Rødvig Stevns",Skørpinge,4673,0336,Stevns,1085,"Region Sjælland"
"Nøbbølle, 4920 Søllested",Nøbbølle,4920,0360,Lolland,1085,"Region Sjælland"
"Skovbølle, 4900 Nakskov",Skovbølle,4900,0360,Lolland,1085,"Region Sjælland"
"Båstrup, 8722 Hedensted",Båstrup,8722,0766,Hedensted,1082,"Region Midtjylland"
"Gramtange, 7150 Barrit",Gramtange,7150,0766,Hedensted,1082,"Region Midtjylland"
"Hesselballe, 7171 Uldum",Hesselballe,7171,0766,Hedensted,1082,"Region Midtjylland"
"Lejerstofte, 4660 Store Heddinge",Lejerstofte,4660,0336,Stevns,1085,"Region Sjælland"
"Torp, 7790 Thyholm",Torp,7790,0671,Struer,1082,"Region Midtjylland"
"Smerup, 7790 Thyholm",Smerup,7790,0671,Struer,1082,"Region Midtjylland"
"Grubberholm, 4652 Hårlev",Grubberholm,4652,0320,Faxe,1085,"Region Sjælland"
"Valby, 4653 Karise",Valby,4653,0320,Faxe,1085,"Region Sjælland"
"Flaarup, 4960 Holeby",Flaarup,4960,0360,Lolland,1085,"Region Sjælland"
"Lund, 4660 Store Heddinge",Lund,4660,0336,Stevns,1085,"Region Sjælland"
"Lund, 4673 Rødvig Stevns",Lund,4673,0336,Stevns,1085,"Region Sjælland"
"Reerslev, 4291 Ruds Vedby",Reerslev,4291,0326,Kalundborg,1085,"Region Sjælland"
"Lille Lyngerup, 3630 Jægerspris","Lille Lyngerup",3630,0250,Frederikssund,1084,"Region Hovedstaden"
"Døstrup, 9500 Hobro",Døstrup,9500,0791,Viborg,1082,"Region Midtjylland"
"Vellerup, 4050 Skibby",Vellerup,4050,0250,Frederikssund,1084,"Region Hovedstaden"
"Gamstrup, 7870 Roslev",Gamstrup,7870,0779,Skive,1082,"Region Midtjylland"
"Nannerup, 7870 Roslev",Nannerup,7870,0779,Skive,1082,"Region Midtjylland"
"Sønderød, 4291 Ruds Vedby",Sønderød,4291,0326,Kalundborg,1085,"Region Sjælland"
"Sønderød, 4450 Jyderup",Sønderød,4450,0316,Holbæk,1085,"Region Sjælland"
"Krarup, 7800 Skive",Krarup,7800,0661,Holstebro,1082,"Region Midtjylland"
"Brodal, 7860 Spøttrup",Brodal,7860,0779,Skive,1082,"Region Midtjylland"
"Kragerupgård, 4291 Ruds Vedby",Kragerupgård,4291,0326,Kalundborg,1085,"Region Sjælland"
"Svarre, 7884 Fur",Svarre,7884,0779,Skive,1082,"Region Midtjylland"
"Ll. Thorum, 7870 Roslev","Ll. Thorum",7870,0779,Skive,1082,"Region Midtjylland"
"Bakkegården, 4400 Kalundborg",Bakkegården,4400,0326,Kalundborg,1085,"Region Sjælland"
"Hallenslev, 4270 Høng",Hallenslev,4270,0326,Kalundborg,1085,"Region Sjælland"
"Hallenslev, 4281 Gørlev",Hallenslev,4281,0326,Kalundborg,1085,"Region Sjælland"
"Ørslev, 4200 Slagelse",Ørslev,4200,0326,Kalundborg,1085,"Region Sjælland"
"Ørslev, 4291 Ruds Vedby",Ørslev,4291,0326,Kalundborg,1085,"Region Sjælland"
"Roslev, 7870 Roslev",Roslev,7870,0779,Skive,1082,"Region Midtjylland"
"Vinde, 7800 Skive",Vinde,7800,0661,Holstebro,1082,"Region Midtjylland"
"Vinkelplet, 7840 Højslev",Vinkelplet,7840,0779,Skive,1082,"Region Midtjylland"
"Løve Mark, 4270 Høng","Løve Mark",4270,0326,Kalundborg,1085,"Region Sjælland"
"V. Doense, 9500 Hobro","V. Doense",9500,0791,Viborg,1082,"Region Midtjylland"
"Rye Mark, 4281 Gørlev","Rye Mark",4281,0326,Kalundborg,1085,"Region Sjælland"
"Ll Fuglede, 4490 Jerslev Sjælland","Ll Fuglede",4490,0326,Kalundborg,1085,"Region Sjælland"
"Thorum, 7870 Roslev",Thorum,7870,0779,Skive,1082,"Region Midtjylland"
"Durup, 7870 Roslev",Durup,7870,0779,Skive,1082,"Region Midtjylland"
"Buerup, 4291 Ruds Vedby",Buerup,4291,0326,Kalundborg,1085,"Region Sjælland"
"Buerup, 4450 Jyderup",Buerup,4450,0316,Holbæk,1085,"Region Sjælland"
"Møgelthorum, 7870 Roslev",Møgelthorum,7870,0779,Skive,1082,"Region Midtjylland"
"Ouegård, 9560 Hadsund",Ouegård,9560,0840,Rebild,1081,"Region Nordjylland"
"Ubby, 4490 Jerslev Sjælland",Ubby,4490,0326,Kalundborg,1085,"Region Sjælland"
"Havnsø, 4591 Føllenslev",Havnsø,4591,0306,Odsherred,1085,"Region Sjælland"
"Jegstrup, 7800 Skive",Jegstrup,7800,0661,Holstebro,1082,"Region Midtjylland"
"Jegstrup, 7840 Højslev",Jegstrup,7840,0779,Skive,1082,"Region Midtjylland"
"Landerslev, 3630 Jægerspris",Landerslev,3630,0250,Frederikssund,1084,"Region Hovedstaden"
"Røkkendal, 9500 Hobro",Røkkendal,9500,0791,Viborg,1082,"Region Midtjylland"
"Tissø, 4291 Ruds Vedby",Tissø,4291,0326,Kalundborg,1085,"Region Sjælland"
"Tissø, 4490 Jerslev Sjælland",Tissø,4490,0326,Kalundborg,1085,"Region Sjælland"
"Sdr Hald, 7840 Højslev","Sdr Hald",7840,0779,Skive,1082,"Region Midtjylland"
"Jerslev, 4490 Jerslev Sjælland",Jerslev,4490,0326,Kalundborg,1085,"Region Sjælland"
"Hammeldr Gdr, 4200 Slagelse","Hammeldr Gdr",4200,0326,Kalundborg,1085,"Region Sjælland"
"Slangerup By, 3550 Slangerup","Slangerup By",3550,0201,Allerød,1084,"Region Hovedstaden"
"Balling, 7860 Spøttrup",Balling,7860,0779,Skive,1082,"Region Midtjylland"
"Oddense, 7860 Spøttrup",Oddense,7860,0779,Skive,1082,"Region Midtjylland"
"Hobro, 9500 Hobro",Hobro,9500,0791,Viborg,1082,"Region Midtjylland"
"Kirketerp, 9500 Hobro",Kirketerp,9500,0791,Viborg,1082,"Region Midtjylland"
"Andrup, 9500 Hobro",Andrup,9500,0791,Viborg,1082,"Region Midtjylland"
"Elkjær, 7190 Billund",Elkjær,7190,0530,Billund,1083,"Region Syddanmark"
"Elkjær, 7323 Give",Elkjær,7323,0630,Vejle,1083,"Region Syddanmark"
"Svindbæk, 7323 Give",Svindbæk,7323,0630,Vejle,1083,"Region Syddanmark"
"Nebbe Mark, 7080 Børkop","Nebbe Mark",7080,0630,Vejle,1083,"Region Syddanmark"
"Grejs Øst, 7100 Vejle","Grejs Øst",7100,0630,Vejle,1083,"Region Syddanmark"
"Høll, 7080 Børkop",Høll,7080,0630,Vejle,1083,"Region Syddanmark"
"Vrå, 9560 Hadsund",Vrå,9560,0840,Rebild,1081,"Region Nordjylland"
"Brandbjerg, 7300 Jelling",Brandbjerg,7300,0630,Vejle,1083,"Region Syddanmark"
"Filholm, 9700 Brønderslev",Filholm,9700,0810,Brønderslev,1081,"Region Nordjylland"
"Bolleskov, 9330 Dronninglund",Bolleskov,9330,0810,Brønderslev,1081,"Region Nordjylland"
"Bolleskov, 9340 Asaa",Bolleskov,9340,0810,Brønderslev,1081,"Region Nordjylland"
"Hvilshøj, 9700 Brønderslev",Hvilshøj,9700,0810,Brønderslev,1081,"Region Nordjylland"
"Falslev, 9550 Mariager",Falslev,9550,0730,Randers,1082,"Region Midtjylland"
"Varmkær, 6040 Egtved",Varmkær,6040,0621,Kolding,1083,"Region Syddanmark"
